1497;8277;1996;4574;4459;5637;1671;5302;1715;4245;251;9903;63;3986;5390;7183;59;9070;7852;4929;8061;7498;3421;8841;5908;3441;9595;1846;3099;7610;7226;7364;6559;8443;373;4051;34;2595;8547;236;841;5706;5245;2875;5788;1684;9954;872;6665;240;223;705;6663;5698;6041;3633;7756;3513;7589;0;566;5866;6810;1432;6641;9699;7439;4735;6092;26;808;4265;5463;9927;5708;8345;5734;2048;4325;6685;8978;5385
1498;4006;1345;9364;2482;7871;7555;893;9923;1640;223;7295;2425;2867;7801;2222;8781;6665;9421;5233;9615;8661;8160;3525;5502;1745;3625;6414;9032;9280;2956;269;5799;4192;4127;6041;173;4094;5811;4075;437;9158;2439;3793;9362;9824;2157;6765;3682;554;6784;1962;9458;2825;1658;4414;2392;3519;403;8799;0;3397;2270;3460;2236;6290;5572;1980;7844;8607;1556;4989;8014;3419;2206;6494;3861;3428;2801;8181;3940;8425
1499;668;7235;6733;8477;6069;2050;111;7856;8256;7772;9221;5908;4053;7510;991;3131;235;9253;1374;7206;1954;6636;8335;1352;1455;4818;9619;7460;177;7948;4073;9522;4029;7526;9171;4389;4985;819;5014;7301;8696;3010;1066;9208;3342;870;9081;7343;4715;5508;4177;6232;3627;9998;3136;5515;8539;5886;9081;4393;0;7323;4819;475;7870;1195;7974;9099;8847;9977;4795;3191;8654;9243;2986;7297;5984;9438;6150;9642;1361
1500;5943;3428;4613;1641;6909;3324;2751;5783;3991;2562;1907;2998;9155;1701;9174;2022;9416;1550;1914;3360;2079;5279;2072;2458;3006;4251;5376;9601;8324;695;2307;9672;9912;4260;51;6949;1274;6966;6232;25;1918;5283;532;4591;9608;644;6935;1170;6960;6480;8716;956;9923;5323;8951;2708;8868;8789;2741;1537;7260;0;7173;2114;5486;7447;1340;9610;7915;441;6745;2935;4907;3873;231;2837;6140;1183;3667;7205;9477
1501;9478;1052;178;8241;9749;5335;3492;8961;190;5517;2495;1395;8997;1034;7594;2562;5308;6411;8065;9571;9545;4201;9584;2119;3410;4894;7475;3219;1388;6412;2190;1934;1399;5471;3220;6065;9065;6247;8215;7790;8792;2812;2771;5771;9199;3768;294;8711;3046;3652;5990;2080;2309;1741;9649;2845;7601;194;540;7972;29;5507;0;2104;2480;9331;8151;9412;9410;6968;1560;9236;6104;5418;9066;2696;6423;527;9382;3459;4875
1502;6014;913;1134;4829;3736;9081;5661;3620;4093;2992;1947;6022;7029;4036;364;2025;8874;1159;4221;8482;6455;5481;8790;4567;642;2779;6017;9941;2834;7183;5445;9242;6308;6218;4873;2087;9291;7208;6548;2111;3717;9834;8149;785;2585;2618;8444;6383;1317;2036;2855;279;5570;9245;1199;7976;9006;1560;3641;9283;5768;3461;7085;0;6798;6549;4584;450;1688;1598;1587;4486;216;4602;969;3962;2724;3954;4970;8356;7084
1503;6386;3846;8037;4501;2902;5681;4925;3345;7061;498;1863;6477;6733;8912;9900;7493;1290;7891;7141;4118;1039;8513;8882;6150;4513;3017;1860;3136;2593;356;6888;3550;8256;369;9774;6151;1196;6143;7350;9601;9676;294;5880;7244;5767;4273;6027;9573;8120;4474;7665;2562;869;7523;6082;7724;8485;5342;1945;890;4313;9590;496;6578;0;1017;5734;684;7862;4956;8032;1136;1178;5301;9822;2788;7423;9597;4571;3995;3603
1504;4322;8514;1917;5051;1954;7826;4629;5042;4350;5477;6855;62;3657;9177;4933;1166;6032;7602;3584;3372;2041;7204;2910;5600;7055;2478;4992;1098;6260;2764;391;7581;7131;7172;6604;7400;1411;717;9769;768;6782;3778;5221;7913;770;8681;4008;9307;4695;8294;3380;3072;5951;4554;7149;1471;954;243;9304;3591;7084;5201;5260;7633;6168;0;8472;3588;791;9993;4676;9272;5814;5970;7534;9179;9458;1937;5369;8081;6670
1505;6899;608;6404;4137;9805;1123;2812;4640;101;2383;3372;4642;876;9350;4298;6227;2743;2805;2186;8302;6353;6079;6996;4833;1885;9401;3613;27;9464;4602;1117;4223;10000;9596;8640;2171;7934;1604;5395;3006;715;9053;8003;5146;7577;7899;7085;314;1394;1262;7262;8099;2404;2419;6875;2522;2090;3999;2138;4388;9750;2312;9907;12;6457;1926;0;7405;9864;2751;8028;3313;8759;3409;345;528;2159;8705;4037;3095;7991
1506;9023;8600;2679;6230;2965;5346;6294;9981;2225;841;4296;1153;7611;2587;4844;9140;9747;8964;2835;1424;3041;9975;8531;4984;5815;5989;5427;9427;1070;2720;8356;9705;2450;1866;6561;7153;3699;8733;2168;6669;4421;8319;6299;4116;1663;3627;3343;8119;4411;8944;4489;2948;4057;1249;2177;4049;2140;8027;4456;728;3048;8235;961;7916;8858;2035;202;0;7803;4;4028;6521;4909;5779;3601;1735;4567;3209;7228;1918;8230
1507;8305;9467;9735;9256;8161;2576;4247;6726;1286;5528;4846;8893;6635;261;3364;8892;9070;743;5607;7359;7432;3823;7831;8387;6091;9388;590;8849;1473;931;7515;7786;8317;5342;6801;4091;428;6687;9249;1061;3410;473;4075;8438;1330;4320;6363;8241;5989;1338;6440;1120;8974;651;828;7437;4285;2521;7923;2421;2453;6976;8457;2535;1254;1473;1926;6977;0;2156;5180;5055;2425;3899;8281;2511;7110;6784;2984;5984;7757
1508;8049;3165;946;4918;5336;1064;3671;9749;6363;1536;5140;5554;7409;572;9790;7741;5528;5766;1181;7806;5200;8313;5352;2891;5255;4783;2412;8393;5635;4023;8812;5092;9894;4937;5809;8557;1721;352;2354;3759;7555;5848;1561;5120;9727;9434;1898;1704;5924;9220;831;2725;9819;7531;9609;3797;9375;971;8269;1938;3417;6302;5185;2582;9781;2735;9908;1759;360;0;4418;1550;3601;4121;8270;4328;5162;735;9148;4053;9096
1509;5759;8665;425;9727;1829;9550;3713;1757;9280;384;2982;5673;1492;167;768;8328;35;19;6888;526;8617;5181;6218;6659;2489;702;4950;8408;6729;9240;4740;984;5731;2326;5964;7327;8975;2014;2999;1283;8247;6411;8937;2086;122;2045;172;9341;975;2235;3166;1164;4801;7188;1121;4671;7673;6305;595;4743;1378;3064;6094;5961;437;5425;9280;212;3660;720;0;8451;2231;1712;7440;1542;9106;9209;3023;3875;2349
1510;5599;3837;3229;3536;6047;430;1948;3441;6905;6397;5538;8919;7529;8351;8681;622;7737;6216;410;1023;7314;3412;6791;2193;5269;7262;1311;9440;9408;2906;5100;4280;3185;7226;7433;584;8910;7995;6682;7665;1545;1393;5702;6724;1642;9428;8452;8007;6065;1595;4026;5886;8668;9820;9920;9501;2174;9729;304;4199;6139;1032;9980;5455;6003;851;7153;6356;598;3458;4029;0;386;6948;9103;8713;3408;6616;3032;947;3245
1511;7988;6713;1;1058;5360;9442;9880;9545;1663;7082;7084;513;6022;8613;4387;3321;2766;6436;11;5774;4134;3984;1793;8946;6612;9203;2074;3319;5430;8170;363;2617;4103;9554;8268;4204;2341;3966;8730;7175;5172;7168;5749;9503;1090;8105;3686;533;9697;4814;7502;1376;819;4728;9576;1498;7989;9220;7927;4497;8404;2126;3457;2600;1326;9174;2625;2326;1333;3317;3540;4377;0;681;5522;2143;1851;2100;3074;8574;7931
1512;9422;6860;2730;5402;4557;6688;9573;9237;7265;7394;3080;6021;9264;7583;4916;3837;6285;6483;2328;9115;8385;6584;9802;7981;4096;6994;1631;7861;8728;8442;3247;3813;8517;8732;3897;3042;907;651;1695;844;7972;3073;9963;7298;7007;2951;8738;2077;9628;8008;5930;4869;1834;6710;3223;1669;1289;4359;6477;3970;246;7218;371;4691;6730;4761;9381;968;1464;7361;7735;5446;7308;0;6619;4736;3965;1388;8159;1970;609
1513;672;6694;9520;1617;4611;7174;1088;3334;331;4646;5714;2131;4983;2671;5001;7610;4577;5220;7847;9069;5491;3192;478;1878;1306;8563;4232;4740;2509;9967;9575;6532;4105;6661;1242;5360;7989;7504;2125;3511;6576;4961;9722;1421;6595;7974;2904;2286;1799;2505;7421;7042;1982;5385;1959;1931;7732;8227;6347;4716;7815;125;5449;5979;8697;66;8447;2064;9877;6715;9956;8423;9184;7581;0;89;231;6828;9127;2481;6095
1514;4145;7015;6150;7559;5751;5796;9205;8461;1268;5982;9836;7554;3854;8063;4617;8330;6726;1348;2727;5037;5464;192;2432;7270;844;2062;5695;8386;7221;8021;4657;4355;4653;491;4660;4839;143;462;5326;5200;663;6280;2962;5133;5966;7888;6144;454;3013;2676;8841;3776;9250;3164;121;959;9945;9183;9291;3131;1724;1111;7754;8878;5300;3606;2497;3575;7415;2291;3815;7543;7617;7263;4570;0;7379;6460;3121;6558;5457
1515;2764;7676;9503;3733;2910;6286;1872;7300;5569;7665;988;9379;1797;3783;4291;4464;9958;1630;4509;8859;2945;9152;5461;7083;4975;1946;3456;2711;2250;911;99;3666;3514;7433;8088;9969;7574;4142;4787;4204;2229;5644;6240;8545;2510;3708;4107;6927;2328;5071;6948;216;947;7106;4618;5831;8880;5265;9101;6500;723;3457;7021;5319;7558;9995;1808;5976;7497;6877;464;2015;1908;5510;2357;360;0;6391;7146;5961;8368
1516;3335;6031;5794;5729;496;9981;4842;5128;251;986;6588;6642;9207;8185;9337;5603;823;1242;3436;9806;3599;7655;3726;5662;4053;371;5753;2041;7697;4054;7929;5226;4065;7179;9766;9193;8906;9568;7978;177;9619;8504;3940;3624;378;3946;3529;826;7841;601;7051;5936;2093;7502;4667;7784;8111;8702;8475;4144;7315;2723;6520;3896;2122;4132;8462;4902;9836;7363;8137;91;285;302;2737;5090;2732;0;2283;2234;2141
1517;4187;6277;1966;1993;6209;8451;7745;9184;2791;8597;1995;8645;3642;9770;883;352;9110;5363;9699;6814;7090;2330;1839;3338;9499;112;377;2955;4132;7957;2407;2322;4654;3583;99;3990;6115;1521;1338;8284;8841;300;570;3505;3216;3617;9627;2933;7391;155;6592;7789;8053;1013;3519;8292;6842;328;5260;3013;943;7630;3720;5271;7557;413;4015;3632;2196;443;9651;7124;7764;9127;8157;6242;9905;3852;0;6344;5534
1518;4456;8860;3506;2699;9748;3609;5322;8327;4768;421;9197;8016;8217;1085;9627;6301;3322;9786;3854;8244;3933;2627;5935;7354;669;4773;8566;3755;937;7885;3520;8083;9788;2351;6954;2265;5176;3157;9618;4147;4419;9600;6120;1880;9804;1451;5641;7639;6239;3136;4046;8233;5011;4654;2663;2705;1348;2377;8892;3157;4989;279;4789;2662;2659;2043;3913;1322;8088;1363;2563;5541;5975;8915;7489;4850;9959;391;3921;0;335
1519;7195;7968;2217;5378;5345;3803;931;1440;3198;4691;2263;6270;4677;86;6255;140;1819;9952;1276;477;4607;4889;4222;3075;5955;4948;438;4314;2724;4535;4985;7760;3494;9405;5397;5306;2730;4922;5577;2548;6702;5389;6303;248;5592;8630;9277;8048;8267;2156;4168;279;514;7478;8899;6922;7543;2482;844;7001;770;3063;6945;849;748;5900;2608;357;2286;5865;6260;5417;1808;3170;7925;9979;2367;5967;7407;1643;0
